fipstate_mapped,county,naics,est,proportion_male,proportion_female,male_pop,female_pop
TEXAS,Lynn County,Other (Except Public Admin),9,14768.888888888889,12765.777777777777,132920,114892
TEXAS,Madison County,Other (Except Public Admin),15,8861.333333333334,7659.466666666666,132920,114892
TEXAS,Marion County,Other (Except Public Admin),10,13292.0,11489.2,132920,114892
TEXAS,Martin County,Other (Except Public Admin),11,12083.636363636364,10444.727272727272,132920,114892
TEXAS,Mason County,Other (Except Public Admin),9,14768.888888888889,12765.777777777777,132920,114892
TEXAS,Matagorda County,Other (Except Public Admin),48,2769.1666666666665,2393.5833333333335,132920,114892
TEXAS,Maverick County,Educational Services,7,18988.571428571428,16413.14285714286,132920,114892
TEXAS,Maverick County,Other (Except Public Admin),20,6646.0,5744.6,132920,114892
TEXAS,McCulloch County,Other (Except Public Admin),14,9494.285714285714,8206.57142857143,132920,114892
TEXAS,McLennan County,Educational Services,75,1772.2666666666667,1531.8933333333334,132920,114892
TEXAS,McLennan County,Other (Except Public Admin),292,455.2054794520548,393.4657534246575,132920,114892
TEXAS,Medina County,Other (Except Public Admin),38,3497.8947368421054,3023.4736842105262,132920,114892
TEXAS,Menard County,Other (Except Public Admin),6,22153.333333333332,19148.666666666668,132920,114892
TEXAS,Midland County,Educational Services,45,2953.777777777778,2553.1555555555556,132920,114892
TEXAS,Midland County,Other (Except Public Admin),167,795.9281437125749,687.9760479041917,132920,114892
TEXAS,Milam County,Educational Services,3,44306.666666666664,38297.333333333336,132920,114892
TEXAS,Milam County,Other (Except Public Admin),30,4430.666666666667,3829.733333333333,132920,114892
TEXAS,Mills County,Other (Except Public Admin),9,14768.888888888889,12765.777777777777,132920,114892
TEXAS,Mitchell County,Other (Except Public Admin),10,13292.0,11489.2,132920,114892
TEXAS,Montague County,Other (Except Public Admin),31,4287.741935483871,3706.1935483870966,132920,114892
TEXAS,Montgomery County,Educational Services,197,674.7208121827412,583.2081218274112,132920,114892
TEXAS,Montgomery County,Other (Except Public Admin),328,405.2439024390244,350.280487804878,132920,114892
TEXAS,Moore County,Other (Except Public Admin),33,4027.878787878788,3481.5757575757575,132920,114892
TEXAS,Morris County,Other (Except Public Admin),20,6646.0,5744.6,132920,114892
TEXAS,Motley County,Other (Except Public Admin),4,33230.0,28723.0,132920,114892
TEXAS,Nacogdoches County,Educational Services,11,12083.636363636364,10444.727272727272,132920,114892
TEXAS,Nacogdoches County,Other (Except Public Admin),65,2044.923076923077,1767.5692307692307,132920,114892
TEXAS,Navarro County,Other (Except Public Admin),46,2889.5652173913045,2497.6521739130435,132920,114892
TEXAS,Newton County,Other (Except Public Admin),13,10224.615384615385,8837.846153846154,132920,114892
TEXAS,Nolan County,Other (Except Public Admin),24,5538.333333333333,4787.166666666667,132920,114892
TEXAS,Nueces County,Educational Services,77,1726.2337662337663,1492.1038961038962,132920,114892
TEXAS,Nueces County,Other (Except Public Admin),272,488.6764705882353,422.3970588235294,132920,114892
TEXAS,Ochiltree County,Other (Except Public Admin),22,6041.818181818182,5222.363636363636,132920,114892
TEXAS,Oldham County,Other (Except Public Admin),5,26584.0,22978.4,132920,114892
TEXAS,Orange County,Educational Services,20,6646.0,5744.6,132920,114892
TEXAS,Orange County,Other (Except Public Admin),82,1620.9756097560976,1401.121951219512,132920,114892
TEXAS,Palo Pinto County,Other (Except Public Admin),37,3592.4324324324325,3105.189189189189,132920,114892
TEXAS,Panola County,Educational Services,3,44306.666666666664,38297.333333333336,132920,114892
TEXAS,Panola County,Other (Except Public Admin),27,4922.962962962963,4255.259259259259,132920,114892
TEXAS,Parker County,Educational Services,22,6041.818181818182,5222.363636363636,132920,114892
TEXAS,Parker County,Other (Except Public Admin),125,1063.36,919.136,132920,114892
TEXAS,Parmer County,Other (Except Public Admin),15,8861.333333333334,7659.466666666666,132920,114892
TEXAS,Pecos County,Other (Except Public Admin),14,9494.285714285714,8206.57142857143,132920,114892
TEXAS,Polk County,Educational Services,4,33230.0,28723.0,132920,114892
TEXAS,Polk County,Other (Except Public Admin),51,2606.274509803922,2252.7843137254904,132920,114892
TEXAS,Potter County,Educational Services,23,5779.130434782609,4995.304347826087,132920,114892
TEXAS,Potter County,Other (Except Public Admin),133,999.3984962406015,863.8496240601504,132920,114892
TEXAS,Presidio County,Other (Except Public Admin),6,22153.333333333332,19148.666666666668,132920,114892
TEXAS,Rains County,Other (Except Public Admin),14,9494.285714285714,8206.57142857143,132920,114892
TEXAS,Randall County,Educational Services,33,4027.878787878788,3481.5757575757575,132920,114892
TEXAS,Randall County,Other (Except Public Admin),111,1197.4774774774776,1035.063063063063,132920,114892
TEXAS,Reagan County,Other (Except Public Admin),6,22153.333333333332,19148.666666666668,132920,114892
TEXAS,Real County,Other (Except Public Admin),7,18988.571428571428,16413.14285714286,132920,114892
TEXAS,Red River County,Other (Except Public Admin),16,8307.5,7180.75,132920,114892
TEXAS,Reeves County,Other (Except Public Admin),7,18988.571428571428,16413.14285714286,132920,114892
TEXAS,Refugio County,Other (Except Public Admin),6,22153.333333333332,19148.666666666668,132920,114892
TEXAS,Robertson County,Other (Except Public Admin),23,5779.130434782609,4995.304347826087,132920,114892
TEXAS,Rockwall County,Educational Services,30,4430.666666666667,3829.733333333333,132920,114892
TEXAS,Rockwall County,Other (Except Public Admin),80,1661.5,1436.15,132920,114892
TEXAS,Runnels County,Other (Except Public Admin),19,6995.789473684211,6046.9473684210525,132920,114892
TEXAS,Rusk County,Educational Services,3,44306.666666666664,38297.333333333336,132920,114892
TEXAS,Rusk County,Other (Except Public Admin),67,1983.8805970149253,1714.8059701492537,132920,114892
TEXAS,Sabine County,Other (Except Public Admin),17,7818.823529411765,6758.35294117647,132920,114892
TEXAS,San Augustine County,Other (Except Public Admin),8,16615.0,14361.5,132920,114892
TEXAS,San Jacinto County,Other (Except Public Admin),12,11076.666666666666,9574.333333333334,132920,114892
TEXAS,San Patricio County,Educational Services,8,16615.0,14361.5,132920,114892
TEXAS,San Patricio County,Other (Except Public Admin),53,2507.9245283018868,2167.7735849056603,132920,114892
TEXAS,San Saba County,Other (Except Public Admin),10,13292.0,11489.2,132920,114892
TEXAS,Schleicher County,Other (Except Public Admin),4,33230.0,28723.0,132920,114892
TEXAS,Scurry County,Other (Except Public Admin),21,6329.523809523809,5471.047619047619,132920,114892
TEXAS,Shackelford County,Other (Except Public Admin),11,12083.636363636364,10444.727272727272,132920,114892
TEXAS,Shelby County,Other (Except Public Admin),27,4922.962962962963,4255.259259259259,132920,114892
TEXAS,Sherman County,Other (Except Public Admin),7,18988.571428571428,16413.14285714286,132920,114892
TEXAS,Smith County,Educational Services,60,2215.3333333333335,1914.8666666666666,132920,114892
TEXAS,Smith County,Other (Except Public Admin),300,443.06666666666666,382.97333333333336,132920,114892
TEXAS,Somervell County,Other (Except Public Admin),12,11076.666666666666,9574.333333333334,132920,114892
TEXAS,Starr County,Educational Services,5,26584.0,22978.4,132920,114892
TEXAS,Starr County,Other (Except Public Admin),14,9494.285714285714,8206.57142857143,132920,114892
TEXAS,Stephens County,Other (Except Public Admin),10,13292.0,11489.2,132920,114892
TEXAS,Sterling County,Other (Except Public Admin),3,44306.666666666664,38297.333333333336,132920,114892
TEXAS,Stonewall County,Other (Except Public Admin),3,44306.666666666664,38297.333333333336,132920,114892
TEXAS,Sutton County,Other (Except Public Admin),8,16615.0,14361.5,132920,114892
TEXAS,Swisher County,Other (Except Public Admin),13,10224.615384615385,8837.846153846154,132920,114892
TEXAS,Tarrant County,Educational Services,608,218.6184210526316,188.9671052631579,132920,114892
TEXAS,Tarrant County,Other (Except Public Admin),1378,96.45863570391872,83.37590711175616,132920,114892
TEXAS,Taylor County,Educational Services,50,2658.4,2297.84,132920,114892
TEXAS,Taylor County,Other (Except Public Admin),185,718.4864864864865,621.0378378378379,132920,114892
TEXAS,Terry County,Other (Except Public Admin),14,9494.285714285714,8206.57142857143,132920,114892
TEXAS,Throckmorton County,Other (Except Public Admin),4,33230.0,28723.0,132920,114892
TEXAS,Titus County,Educational Services,8,16615.0,14361.5,132920,114892
TEXAS,Titus County,Other (Except Public Admin),34,3909.4117647058824,3379.176470588235,132920,114892
TEXAS,Tom Green County,Educational Services,26,5112.307692307692,4418.923076923077,132920,114892
TEXAS,Tom Green County,Other (Except Public Admin),130,1022.4615384615385,883.7846153846153,132920,114892
TEXAS,Travis County,Educational Services,813,163.4932349323493,141.31857318573185,132920,114892
TEXAS,Travis County,Other (Except Public Admin),1200,110.76666666666667,95.74333333333334,132920,114892
TEXAS,Trinity County,Other (Except Public Admin),24,5538.333333333333,4787.166666666667,132920,114892
TEXAS,Tyler County,Other (Except Public Admin),28,4747.142857142857,4103.285714285715,132920,114892
TEXAS,Upshur County,Educational Services,3,44306.666666666664,38297.333333333336,132920,114892
TEXAS,Upshur County,Other (Except Public Admin),36,3692.222222222222,3191.4444444444443,132920,114892
TEXAS,Uvalde County,Other (Except Public Admin),29,4583.448275862069,3961.793103448276,132920,114892
TEXAS,Val Verde County,Educational Services,10,13292.0,11489.2,132920,114892
TEXAS,Val Verde County,Other (Except Public Admin),40,3323.0,2872.3,132920,114892
TEXAS,Van Zandt County,Educational Services,6,22153.333333333332,19148.666666666668,132920,114892
TEXAS,Van Zandt County,Other (Except Public Admin),70,1898.857142857143,1641.3142857142857,132920,114892
TEXAS,Victoria County,Educational Services,25,5316.8,4595.68,132920,114892
TEXAS,Victoria County,Other (Except Public Admin),84,1582.3809523809523,1367.7619047619048,132920,114892
TEXAS,Walker County,Educational Services,8,16615.0,14361.5,132920,114892
TEXAS,Walker County,Other (Except Public Admin),51,2606.274509803922,2252.7843137254904,132920,114892
TEXAS,Waller County,Educational Services,12,11076.666666666666,9574.333333333334,132920,114892
TEXAS,Waller County,Other (Except Public Admin),33,4027.878787878788,3481.5757575757575,132920,114892
TEXAS,Ward County,Educational Services,3,44306.666666666664,38297.333333333336,132920,114892
TEXAS,Ward County,Other (Except Public Admin),10,13292.0,11489.2,132920,114892
TEXAS,Washington County,Educational Services,9,14768.888888888889,12765.777777777777,132920,114892
TEXAS,Washington County,Other (Except Public Admin),53,2507.9245283018868,2167.7735849056603,132920,114892
TEXAS,Webb County,Educational Services,37,3592.4324324324325,3105.189189189189,132920,114892
TEXAS,Webb County,Other (Except Public Admin),92,1444.7826086956522,1248.8260869565217,132920,114892
TEXAS,Wharton County,Educational Services,6,22153.333333333332,19148.666666666668,132920,114892
TEXAS,Wharton County,Other (Except Public Admin),63,2109.84126984127,1823.6825396825398,132920,114892
TEXAS,Wheeler County,Other (Except Public Admin),12,11076.666666666666,9574.333333333334,132920,114892
TEXAS,Wichita County,Educational Services,33,4027.878787878788,3481.5757575757575,132920,114892
TEXAS,Wichita County,Other (Except Public Admin),146,910.4109589041096,786.931506849315,132920,114892
TEXAS,Wilbarger County,Other (Except Public Admin),18,7384.444444444444,6382.888888888889,132920,114892
TEXAS,Willacy County,Other (Except Public Admin),11,12083.636363636364,10444.727272727272,132920,114892
TEXAS,Williamson County,Educational Services,276,481.59420289855075,416.27536231884056,132920,114892
TEXAS,Williamson County,Other (Except Public Admin),335,396.7761194029851,342.96119402985073,132920,114892
TEXAS,Wilson County,Educational Services,6,22153.333333333332,19148.666666666668,132920,114892
TEXAS,Wilson County,Other (Except Public Admin),34,3909.4117647058824,3379.176470588235,132920,114892
TEXAS,Winkler County,Other (Except Public Admin),6,22153.333333333332,19148.666666666668,132920,114892
TEXAS,Wise County,Educational Services,8,16615.0,14361.5,132920,114892
TEXAS,Wise County,Other (Except Public Admin),75,1772.2666666666667,1531.8933333333334,132920,114892
TEXAS,Wood County,Educational Services,5,26584.0,22978.4,132920,114892
TEXAS,Wood County,Other (Except Public Admin),69,1926.376811594203,1665.1014492753623,132920,114892
TEXAS,Yoakum County,Other (Except Public Admin),11,12083.636363636364,10444.727272727272,132920,114892
TEXAS,Young County,Other (Except Public Admin),28,4747.142857142857,4103.285714285715,132920,114892
TEXAS,Zapata County,Other (Except Public Admin),3,44306.666666666664,38297.333333333336,132920,114892
TEXAS,Zavala County,Other (Except Public Admin),4,33230.0,28723.0,132920,114892
UTAH,Box Elder County,Educational Services,14,80.35714285714286,52.642857142857146,1125,737
UTAH,Box Elder County,Other (Except Public Admin),16,70.3125,46.0625,1125,737
UTAH,Cache County,Educational Services,49,22.959183673469386,15.040816326530612,1125,737
UTAH,Cache County,Other (Except Public Admin),36,31.25,20.47222222222222,1125,737
UTAH,Carbon County,Other (Except Public Admin),13,86.53846153846153,56.69230769230769,1125,737
UTAH,Davis County,Educational Services,153,7.352941176470588,4.816993464052287,1125,737
UTAH,Davis County,Other (Except Public Admin),72,15.625,10.23611111111111,1125,737
UTAH,Duchesne County,Other (Except Public Admin),7,160.71428571428572,105.28571428571429,1125,737
UTAH,Grand County,Educational Services,8,140.625,92.125,1125,737
UTAH,Grand County,Other (Except Public Admin),18,62.5,40.94444444444444,1125,737
UTAH,Iron County,Educational Services,27,41.666666666666664,27.296296296296298,1125,737
UTAH,Iron County,Other (Except Public Admin),28,40.17857142857143,26.321428571428573,1125,737
UTAH,Kane County,Other (Except Public Admin),4,281.25,184.25,1125,737
UTAH,Morgan County,Other (Except Public Admin),3,375.0,245.66666666666666,1125,737
UTAH,Salt Lake County,Educational Services,556,2.023381294964029,1.3255395683453237,1125,737
UTAH,Salt Lake County,Other (Except Public Admin),579,1.9430051813471503,1.2728842832469776,1125,737
UTAH,San Juan County,Other (Except Public Admin),4,281.25,184.25,1125,737
UTAH,Sanpete County,Other (Except Public Admin),4,281.25,184.25,1125,737
UTAH,Sevier County,Educational Services,4,281.25,184.25,1125,737
UTAH,Sevier County,Other (Except Public Admin),7,160.71428571428572,105.28571428571429,1125,737
UTAH,Summit County,Educational Services,36,31.25,20.47222222222222,1125,737
UTAH,Summit County,Other (Except Public Admin),52,21.634615384615383,14.173076923076923,1125,737
UTAH,Tooele County,Educational Services,16,70.3125,46.0625,1125,737
UTAH,Tooele County,Other (Except Public Admin),19,59.21052631578947,38.78947368421053,1125,737
UTAH,Uintah County,Educational Services,10,112.5,73.7,1125,737
UTAH,Uintah County,Other (Except Public Admin),11,102.27272727272727,67.0,1125,737
UTAH,Utah County,Educational Services,331,3.3987915407854983,2.226586102719033,1125,737
UTAH,Utah County,Other (Except Public Admin),113,9.955752212389381,6.522123893805309,1125,737
UTAH,Wasatch County,Educational Services,24,46.875,30.708333333333332,1125,737
UTAH,Wasatch County,Other (Except Public Admin),14,80.35714285714286,52.642857142857146,1125,737
UTAH,Washington County,Educational Services,63,17.857142857142858,11.698412698412698,1125,737
UTAH,Washington County,Other (Except Public Admin),49,22.959183673469386,15.040816326530612,1125,737
UTAH,Weber County,Educational Services,61,18.442622950819672,12.081967213114755,1125,737
UTAH,Weber County,Other (Except Public Admin),82,13.71951219512195,8.987804878048781,1125,737
VERMONT,Addison County,Educational Services,25,0.0,0.0,0,0
VERMONT,Addison County,Other (Except Public Admin),51,0.0,0.0,0,0
VERMONT,Bennington County,Educational Services,26,0.0,0.0,0,0
VERMONT,Bennington County,Other (Except Public Admin),57,0.0,0.0,0,0
VERMONT,Caledonia County,Educational Services,20,0.0,0.0,0,0
VERMONT,Caledonia County,Other (Except Public Admin),44,0.0,0.0,0,0
VERMONT,Chittenden County,Educational Services,126,0.0,0.0,0,0
VERMONT,Chittenden County,Other (Except Public Admin),237,0.0,0.0,0,0
VERMONT,Essex County,Other (Except Public Admin),6,0.0,0.0,0,0
VERMONT,Franklin County,Educational Services,9,0.0,0.0,0,0
VERMONT,Franklin County,Other (Except Public Admin),42,0.0,0.0,0,0
VERMONT,Grand Isle County,Other (Except Public Admin),10,0.0,0.0,0,0
VERMONT,Lamoille County,Educational Services,16,0.0,0.0,0,0
VERMONT,Lamoille County,Other (Except Public Admin),35,0.0,0.0,0,0
VERMONT,Orange County,Educational Services,13,0.0,0.0,0,0
VERMONT,Orange County,Other (Except Public Admin),38,0.0,0.0,0,0
VERMONT,Orleans County,Educational Services,11,0.0,0.0,0,0
VERMONT,Orleans County,Other (Except Public Admin),36,0.0,0.0,0,0
VERMONT,Rutland County,Educational Services,20,0.0,0.0,0,0
VERMONT,Rutland County,Other (Except Public Admin),78,0.0,0.0,0,0
VERMONT,Washington County,Educational Services,58,0.0,0.0,0,0
VERMONT,Washington County,Other (Except Public Admin),173,0.0,0.0,0,0
VERMONT,Windham County,Educational Services,57,0.0,0.0,0,0
VERMONT,Windham County,Other (Except Public Admin),72,0.0,0.0,0,0
VERMONT,Windsor County,Educational Services,32,0.0,0.0,0,0
VERMONT,Windsor County,Other (Except Public Admin),91,0.0,0.0,0,0
VIRGINIA,Accomack County,Other (Except Public Admin),48,976.2291666666666,822.2916666666666,46859,39470
VIRGINIA,Albemarle County,Educational Services,69,679.1159420289855,572.0289855072464,46859,39470
VIRGINIA,Albemarle County,Other (Except Public Admin),127,368.9685039370079,310.78740157480314,46859,39470
VIRGINIA,Alexandria city,Educational Services,94,498.5,419.8936170212766,46859,39470
VIRGINIA,Alexandria city,Other (Except Public Admin),385,121.7116883116883,102.51948051948052,46859,39470
VIRGINIA,Alleghany County,Educational Services,3,15619.666666666666,13156.666666666666,46859,39470
VIRGINIA,Alleghany County,Other (Except Public Admin),30,1561.9666666666667,1315.6666666666667,46859,39470
VIRGINIA,Amelia County,Other (Except Public Admin),14,3347.0714285714284,2819.285714285714,46859,39470
VIRGINIA,Amherst County,Educational Services,8,5857.375,4933.75,46859,39470
VIRGINIA,Amherst County,Other (Except Public Admin),46,1018.6739130434783,858.0434782608696,46859,39470
VIRGINIA,Appomattox County,Other (Except Public Admin),30,1561.9666666666667,1315.6666666666667,46859,39470
VIRGINIA,Arlington County,Educational Services,118,397.1101694915254,334.49152542372883,46859,39470
VIRGINIA,Arlington County,Other (Except Public Admin),429,109.22843822843822,92.00466200466201,46859,39470
VIRGINIA,Augusta County,Educational Services,15,3123.9333333333334,2631.3333333333335,46859,39470
VIRGINIA,Augusta County,Other (Except Public Admin),108,433.8796296296296,365.462962962963,46859,39470
VIRGINIA,Bath County,Other (Except Public Admin),10,4685.9,3947.0,46859,39470
VIRGINIA,Bedford County,Educational Services,14,3347.0714285714284,2819.285714285714,46859,39470
VIRGINIA,Bedford County,Other (Except Public Admin),112,418.38392857142856,352.4107142857143,46859,39470
VIRGINIA,Bland County,Other (Except Public Admin),6,7809.833333333333,6578.333333333333,46859,39470
VIRGINIA,Botetourt County,Other (Except Public Admin),61,768.1803278688525,647.0491803278688,46859,39470
VIRGINIA,Bristol city,Educational Services,6,7809.833333333333,6578.333333333333,46859,39470
VIRGINIA,Bristol city,Other (Except Public Admin),41,1142.9024390243903,962.6829268292682,46859,39470
VIRGINIA,Brunswick County,Educational Services,3,15619.666666666666,13156.666666666666,46859,39470
VIRGINIA,Brunswick County,Other (Except Public Admin),14,3347.0714285714284,2819.285714285714,46859,39470
VIRGINIA,Buchanan County,Other (Except Public Admin),21,2231.3809523809523,1879.5238095238096,46859,39470
VIRGINIA,Buckingham County,Educational Services,4,11714.75,9867.5,46859,39470
VIRGINIA,Buckingham County,Other (Except Public Admin),20,2342.95,1973.5,46859,39470
VIRGINIA,Buena Vista city,Other (Except Public Admin),8,5857.375,4933.75,46859,39470
VIRGINIA,Campbell County,Educational Services,10,4685.9,3947.0,46859,39470
VIRGINIA,Campbell County,Other (Except Public Admin),69,679.1159420289855,572.0289855072464,46859,39470
VIRGINIA,Caroline County,Educational Services,5,9371.8,7894.0,46859,39470
VIRGINIA,Caroline County,Other (Except Public Admin),37,1266.4594594594594,1066.7567567567567,46859,39470
VIRGINIA,Carroll County,Other (Except Public Admin),38,1233.1315789473683,1038.6842105263158,46859,39470
VIRGINIA,Charles City County,Educational Services,3,15619.666666666666,13156.666666666666,46859,39470
VIRGINIA,Charles City County,Other (Except Public Admin),11,4259.909090909091,3588.181818181818,46859,39470
VIRGINIA,Charlotte County,Other (Except Public Admin),15,3123.9333333333334,2631.3333333333335,46859,39470
VIRGINIA,Charlottesville city,Educational Services,42,1115.6904761904761,939.7619047619048,46859,39470
VIRGINIA,Charlottesville city,Other (Except Public Admin),130,360.45384615384614,303.61538461538464,46859,39470
VIRGINIA,Chesapeake city,Educational Services,99,473.32323232323233,398.6868686868687,46859,39470
VIRGINIA,Chesapeake city,Other (Except Public Admin),212,221.03301886792454,186.17924528301887,46859,39470
VIRGINIA,Chesterfield County,Educational Services,109,429.89908256880733,362.11009174311926,46859,39470
VIRGINIA,Chesterfield County,Other (Except Public Admin),276,169.77898550724638,143.0072463768116,46859,39470
VIRGINIA,Clarke County,Educational Services,5,9371.8,7894.0,46859,39470
VIRGINIA,Clarke County,Other (Except Public Admin),31,1511.5806451612902,1273.225806451613,46859,39470
VIRGINIA,Colonial Heights city,Educational Services,5,9371.8,7894.0,46859,39470
VIRGINIA,Colonial Heights city,Other (Except Public Admin),25,1874.36,1578.8,46859,39470
VIRGINIA,Covington city,Educational Services,3,15619.666666666666,13156.666666666666,46859,39470
VIRGINIA,Covington city,Other (Except Public Admin),23,2037.3478260869565,1716.0869565217392,46859,39470
VIRGINIA,Craig County,Other (Except Public Admin),5,9371.8,7894.0,46859,39470
VIRGINIA,Culpeper County,Educational Services,6,7809.833333333333,6578.333333333333,46859,39470
VIRGINIA,Culpeper County,Other (Except Public Admin),51,918.8039215686274,773.9215686274509,46859,39470
VIRGINIA,Cumberland County,Other (Except Public Admin),4,11714.75,9867.5,46859,39470
VIRGINIA,Danville city,Educational Services,11,4259.909090909091,3588.181818181818,46859,39470
VIRGINIA,Danville city,Other (Except Public Admin),84,557.8452380952381,469.8809523809524,46859,39470
VIRGINIA,Dickenson County,Other (Except Public Admin),7,6694.142857142857,5638.571428571428,46859,39470
VIRGINIA,Dinwiddie County,Educational Services,3,15619.666666666666,13156.666666666666,46859,39470
VIRGINIA,Dinwiddie County,Other (Except Public Admin),19,2466.2631578947367,2077.3684210526317,46859,39470
VIRGINIA,Emporia city,Other (Except Public Admin),16,2928.6875,2466.875,46859,39470
VIRGINIA,Essex County,Other (Except Public Admin),14,3347.0714285714284,2819.285714285714,46859,39470
VIRGINIA,Fairfax County,Educational Services,692,67.71531791907515,57.03757225433526,46859,39470
VIRGINIA,Fairfax County,Other (Except Public Admin),1047,44.75549188156638,37.6981852913085,46859,39470
VIRGINIA,Fairfax city,Educational Services,45,1041.3111111111111,877.1111111111111,46859,39470
VIRGINIA,Fairfax city,Other (Except Public Admin),66,709.9848484848485,598.030303030303,46859,39470
VIRGINIA,Falls Church city,Educational Services,15,3123.9333333333334,2631.3333333333335,46859,39470
VIRGINIA,Falls Church city,Other (Except Public Admin),26,1802.2692307692307,1518.076923076923,46859,39470
VIRGINIA,Fauquier County,Educational Services,32,1464.34375,1233.4375,46859,39470
VIRGINIA,Fauquier County,Other (Except Public Admin),103,454.94174757281553,383.20388349514565,46859,39470
VIRGINIA,Floyd County,Educational Services,5,9371.8,7894.0,46859,39470
VIRGINIA,Floyd County,Other (Except Public Admin),24,1952.4583333333333,1644.5833333333333,46859,39470
VIRGINIA,Fluvanna County,Educational Services,5,9371.8,7894.0,46859,39470
VIRGINIA,Fluvanna County,Other (Except Public Admin),23,2037.3478260869565,1716.0869565217392,46859,39470
VIRGINIA,Franklin County,Educational Services,8,5857.375,4933.75,46859,39470
VIRGINIA,Franklin County,Other (Except Public Admin),50,937.18,789.4,46859,39470
VIRGINIA,Franklin city,Other (Except Public Admin),17,2756.4117647058824,2321.764705882353,46859,39470
VIRGINIA,Frederick County,Educational Services,15,3123.9333333333334,2631.3333333333335,46859,39470
VIRGINIA,Frederick County,Other (Except Public Admin),72,650.8194444444445,548.1944444444445,46859,39470
VIRGINIA,Fredericksburg city,Educational Services,22,2129.9545454545455,1794.090909090909,46859,39470
VIRGINIA,Fredericksburg city,Other (Except Public Admin),56,836.7678571428571,704.8214285714286,46859,39470
VIRGINIA,Galax city,Other (Except Public Admin),16,2928.6875,2466.875,46859,39470
VIRGINIA,Giles County,Other (Except Public Admin),20,2342.95,1973.5,46859,39470
VIRGINIA,Gloucester County,Educational Services,9,5206.555555555556,4385.555555555556,46859,39470
VIRGINIA,Gloucester County,Other (Except Public Admin),36,1301.638888888889,1096.388888888889,46859,39470
VIRGINIA,Goochland County,Educational Services,11,4259.909090909091,3588.181818181818,46859,39470
VIRGINIA,Goochland County,Other (Except Public Admin),36,1301.638888888889,1096.388888888889,46859,39470
VIRGINIA,Grayson County,Other (Except Public Admin),9,5206.555555555556,4385.555555555556,46859,39470
VIRGINIA,Greene County,Other (Except Public Admin),11,4259.909090909091,3588.181818181818,46859,39470
VIRGINIA,Greensville County,Other (Except Public Admin),3,15619.666666666666,13156.666666666666,46859,39470
VIRGINIA,Halifax County,Educational Services,6,7809.833333333333,6578.333333333333,46859,39470
VIRGINIA,Halifax County,Other (Except Public Admin),54,867.7592592592592,730.925925925926,46859,39470
VIRGINIA,Hampton city,Educational Services,32,1464.34375,1233.4375,46859,39470
VIRGINIA,Hampton city,Other (Except Public Admin),122,384.09016393442624,323.5245901639344,46859,39470
VIRGINIA,Hanover County,Educational Services,44,1064.9772727272727,897.0454545454545,46859,39470
VIRGINIA,Hanover County,Other (Except Public Admin),122,384.09016393442624,323.5245901639344,46859,39470
VIRGINIA,Harrisonburg city,Educational Services,18,2603.277777777778,2192.777777777778,46859,39470
VIRGINIA,Harrisonburg city,Other (Except Public Admin),77,608.5584415584416,512.5974025974026,46859,39470
VIRGINIA,Henrico County,Educational Services,147,318.7687074829932,268.5034013605442,46859,39470
VIRGINIA,Henrico County,Other (Except Public Admin),404,115.98762376237623,97.6980198019802,46859,39470
VIRGINIA,Henry County,Educational Services,6,7809.833333333333,6578.333333333333,46859,39470
VIRGINIA,Henry County,Other (Except Public Admin),76,616.5657894736842,519.3421052631579,46859,39470
VIRGINIA,Highland County,Other (Except Public Admin),5,9371.8,7894.0,46859,39470
VIRGINIA,Hopewell city,Educational Services,5,9371.8,7894.0,46859,39470
VIRGINIA,Hopewell city,Other (Except Public Admin),35,1338.8285714285714,1127.7142857142858,46859,39470
VIRGINIA,Isle of Wight County,Educational Services,9,5206.555555555556,4385.555555555556,46859,39470
VIRGINIA,Isle of Wight County,Other (Except Public Admin),48,976.2291666666666,822.2916666666666,46859,39470
VIRGINIA,James City County,Educational Services,27,1735.5185185185185,1461.851851851852,46859,39470
VIRGINIA,James City County,Other (Except Public Admin),61,768.1803278688525,647.0491803278688,46859,39470
VIRGINIA,King George County,Educational Services,3,15619.666666666666,13156.666666666666,46859,39470
VIRGINIA,King George County,Other (Except Public Admin),25,1874.36,1578.8,46859,39470
VIRGINIA,King William County,Other (Except Public Admin),14,3347.0714285714284,2819.285714285714,46859,39470
VIRGINIA,King and Queen County,Other (Except Public Admin),11,4259.909090909091,3588.181818181818,46859,39470
VIRGINIA,Lancaster County,Educational Services,4,11714.75,9867.5,46859,39470
VIRGINIA,Lancaster County,Other (Except Public Admin),30,1561.9666666666667,1315.6666666666667,46859,39470
VIRGINIA,Lee County,Other (Except Public Admin),12,3904.9166666666665,3289.1666666666665,46859,39470
VIRGINIA,Lexington city,Educational Services,6,7809.833333333333,6578.333333333333,46859,39470
VIRGINIA,Lexington city,Other (Except Public Admin),25,1874.36,1578.8,46859,39470
VIRGINIA,Loudoun County,Educational Services,262,178.85114503816794,150.64885496183206,46859,39470
VIRGINIA,Loudoun County,Other (Except Public Admin),267,175.50187265917603,147.82771535580525,46859,39470
VIRGINIA,Louisa County,Educational Services,4,11714.75,9867.5,46859,39470
VIRGINIA,Louisa County,Other (Except Public Admin),34,1378.2058823529412,1160.8823529411766,46859,39470
VIRGINIA,Lunenburg County,Other (Except Public Admin),18,2603.277777777778,2192.777777777778,46859,39470
